subject,session,trial,call_index,track_frame_idx,call_time,zone,zone_name,bat_x,bat_y,bat_z,beam_az_deg,beam_el_deg,lat_index,angle_from_midline_deg,is_preflight,is_zone1,is_junction
batFB80,20260703,10,53,9140,-6.862802226384455,1,approach,-0.6586231514302754,0.4419331406783854,1.109756132095897,-87.08891288321858,0.027284255137161935,0.07536279156627779,6.478652396286151,0,1,0
batFB80,20260703,10,54,9170,-6.8327570173659735,1,approach,-0.655728911505179,0.3588528783570484,1.1087272304669737,-86.5172631235371,0.051010466170084416,0.08487414270433735,7.154678366557562,0,1,0
batFB80,20260703,10,55,9216,-6.785675633146679,1,approach,-0.6536921085952426,0.23743053017637772,1.1137580859917817,-86.5357990323021,-0.0305695104036857,0.08877884797603519,7.262954804555619,0,1,0
batFB80,20260703,10,56,9288,-6.713535323670104,1,approach,-0.655047318341548,0.04173569961281043,1.1272679868874171,-91.61968817913944,-0.25225956545655726,0.029962669824256882,2.325499260775416,0,1,0
batFB80,20260703,10,57,9359,-6.6414046774009075,2,inside_y,-0.6692402338809751,-0.15088210899326238,1.139898577246544,-101.56847168586255,-0.4533335768452826,-0.10386565819479798,-7.672826836258167,0,0,0
batFB80,20260703,10,58,9393,-6.606336499339239,2,inside_y,-0.6786656941339283,-0.24511355249814012,1.1484618521658132,-101.9573064476919,-0.5898819169106878,-0.11294910947706316,-8.129192481257206,0,0,0
batFB80,20260703,10,59,9466,-6.53315970400383,2,inside_y,-0.6955860035806131,-0.45127535665730945,1.1563971215642608,-87.75733707354829,-0.6934931330777743,0.08819422833003299,5.970343150253427,0,0,0
batFB80,20260703,10,60,9538,-6.460927510613876,2,inside_y,-0.7091871355999763,-0.664786511169601,1.1539300998909252,-101.34990916152425,0.26363234621456333,-0.12082588182624143,-7.675460153917868,0,0,0
batFB80,20260703,10,61,9572,-6.424799908808101,2,inside_y,-0.7133463779234541,-0.7634312052090956,1.160115496710806,-102.43879835073292,0.1567303739036535,-0.14203241875977735,-8.755645699604344,0,0,0
batFB80,20260703,10,62,9651,-6.346486288111009,2,inside_y,-0.7248433310897319,-0.9988258650770288,1.1592228310034156,-120.87128449516257,6.118323579243054,-0.46065423497193414,-27.20748773374413,0,0,0
batFB80,20260703,10,63,9723,-6.2721516234748345,2,inside_y,-0.7345761816187655,-1.2167268475011133,1.1591766636504461,-121.40647602901365,6.065845008223411,-0.5057251368222326,-27.763632342093842,0,0,0
batFB80,20260703,10,64,9754,-6.2409986903332895,2,inside_y,-0.7371628933139017,-1.3132299510576502,1.16516700672304,-122.13508073261879,6.940719748290271,-0.5355626528703483,-28.47460952090131,0,0,0
batFB80,20260703,10,65,9824,-6.170635715244737,2,inside_y,-0.7481008705749768,-1.530432662294041,1.1740205690241172,-105.82783529473103,-0.2857932234051041,-0.25818220360996713,-12.258235802292006,0,0,0
batFB80,20260703,10,66,9905,-6.08817086951479,2,inside_y,-0.7615851374684313,-1.7891910132926723,1.1850796427741201,-60.07172737193286,-0.6071208545884639,0.736513095244755,33.310981485551224,0,0,0
batFB80,20260703,10,67,9974,-6.019762526525562,3,past_y,-0.7742685295822863,-2.012961417106637,1.194374153826954,-58.23343266775598,7.073868696606309,0.8359708168002401,34.87941434389512,0,0,1
batFB80,20260703,10,68,10010,-5.9825387146109135,3,past_y,-0.7820757179738924,-2.12356884665322,1.2094938137946487,-57.37145081190908,7.6700266022544845,0.8865261520282027,35.53698799689002,0,0,1
batFB80,20260703,10,69,10084,-5.907072347169042,3,past_y,-0.7961508698824356,-2.357947923384347,1.2258190875321646,-54.03735609833652,5.060613294128999,1.0333937478099,38.39834279592938,0,0,1
batFB80,20260703,10,70,10163,-5.826521640887349,3,past_y,-0.7971948365063541,-2.607768446849989,1.246373391066013,-111.44540210195629,-2.832183603094066,-0.6006284451620344,-19.4179504653452,0,0,1
batFB80,20260703,10,71,10192,-5.7973066065986965,3,past_y,-0.7915958425247455,-2.700427417347184,1.2546261323880719,-112.90051542167814,-3.2373012406211727,-0.6645400019712768,-20.997888782331984,0,0,1
batFB80,20260703,10,72,10242,-5.746943562897016,3,past_y,-0.7842525411346296,-2.8536437958632157,1.2768582979607737,-114.41668316629872,-4.2514220250364465,-0.7477197608091065,-22.8818259322411,0,0,1
batFB80,20260703,10,73,10310,-5.677410682670414,3,past_y,-0.7638959038195522,-3.0643371133644157,1.3144543086355696,-118.19038361710474,-6.183709208483045,-0.9126668182103883,-27.37322678727716,0,0,1
batFB80,20260703,10,74,10386,-5.600827687523254,3,past_y,-0.7395924471102729,-3.29191451754851,1.3718452756522022,-123.3487475326974,-8.51965436064086,-1.1097715494197895,-146.24163606937873,0,0,1
batFB80,20260703,10,75,10458,-5.528296111941258,3,past_y,-0.72394704135502,-3.4992740118791543,1.4307371960868962,-129.12381939228325,-11.776936426511863,-1.2788623212864867,-139.13839417718145,0,0,1
batFB80,20260703,10,76,10491,-5.494064135591539,3,past_y,-0.7240101590471362,-3.592020498861709,1.4632447674388596,-130.80642713139133,-14.340179921094087,-1.3116470043358386,-136.9503567001875,0,0,1
batFB80,20260703,10,77,10538,-5.446759496843246,3,past_y,-0.7311182104377917,-3.7159914053543077,1.5034471070115343,-134.05972944451335,-17.068490934097213,-1.3601732578609413,-133.2212155349007,0,0,1
batFB80,20260703,10,78,10569,-5.4155920588761175,3,past_y,-0.7485573113338453,-3.794938282306055,1.5311317607874069,-136.51391946104823,-18.73744001225697,-1.3841988826388278,-130.75812501712807,0,0,1
batFB80,20260703,10,79,10611,-5.373370164087493,3,past_y,-0.7730880889246015,-3.894763764967066,1.5613094411016175,-138.37234523311142,-22.109981160833566,-1.3777216791282185,-129.06157430746634,0,0,1
batFB80,20260703,10,80,10641,-5.343253227644292,3,past_y,-0.8050734988074082,-3.9602630915545127,1.5816647342547296,-139.63937156656294,-24.231338327553036,-1.3649636313029854,-128.27248786553616,0,0,1
batFB80,20260703,10,81,10681,-5.30210232625927,3,past_y,-0.8483821564794398,-4.040451360717979,1.6050306472079803,-142.94217853687053,-26.615459208907705,-1.3748868229441755,-125.72678492377804,0,0,1
batFB80,20260703,10,82,10734,-5.247978581872243,3,past_y,-0.9276481451939868,-4.1316364849974745,1.6266613812739965,-143.9318073072913,-31.116376339687164,-1.3221473518858002,-126.315618628697,0,0,1
batFB80,20260703,10,83,10763,-5.2199508788263556,3,past_y,-0.9746009163947884,-4.166882964557486,1.6374704382426915,-144.85587668807162,-32.65045482194653,-1.3038112871771097,-126.3752068129092,0,0,1
batFB80,20260703,10,84,10818,-5.164925226086639,3,past_y,-1.075871132223729,-4.229624691823651,1.646191328081327,-145.69987059605157,-37.433254084399664,-1.247822173107854,-127.72090827698247,0,0,1
batFB80,20260703,10,85,10847,-5.135938099193566,3,past_y,-1.1337502843960752,-4.253619291948548,1.6500813604023328,-143.611224512786,-40.235195590309225,-1.1747046558526182,-131.08878998240272,0,0,1
batFB80,20260703,10,86,11388,-4.598225920480841,5,arm_pink,-2.496058723439928,-4.294008904922024,1.5488048521893938,125.2599399292771,-11.361881802539225,-0.9035846471333082,-77.30038069785087,0,0,0
batFB80,20260703,10,87,11441,-4.545407529943948,5,arm_pink,-2.637962751980394,-4.263119141393531,1.5356738355091348,122.53593399218114,-11.766427832292202,-0.816380082422036,-78.9962858650731,0,0,0
batFB80,20260703,10,88,11519,-4.473728363074766,5,arm_pink,-2.8332016786532117,-4.178838949858527,1.5183579091207688,119.49334437825283,-11.780377243902077,-0.6912710902187129,-82.56795077876166,0,0,0
batFB80,20260703,10,89,11593,-4.399147288046703,5,arm_pink,-2.995876839673946,-4.059285137520463,1.4937501730086578,116.69995661097529,-11.834570206124116,-0.5713420702518116,-86.18246611425866,0,0,0
batFB80,20260703,10,90,11926,-4.065905237081076,5,arm_pink,-3.377716820811852,-3.160431704890986,1.3083523410553868,52.517239904410914,-13.822974091473315,0.03023541095425697,54.53295693881421,0,0,0
batFB80,20260703,10,91,11988,-4.004528515172395,5,arm_pink,-3.3905448514955676,-2.948431586208732,1.2588978534432491,46.64293460831451,8.916341054751868,0.12947742761433945,55.31463222287795,0,0,0
batFB80,20260703,10,92,12024,-3.968878256152468,5,arm_pink,-3.3796469684848347,-2.825466561569665,1.2406227406326424,45.17810282268356,9.777581698005728,0.18958126217317833,57.64404170726607,0,0,0
batFB80,20260703,10,93,12087,-3.906511158783995,5,arm_pink,-3.355902413660795,-2.606667126907376,1.1955678797442004,41.79182831057709,11.429334058082354,0.2897328766182971,60.701905483682026,0,0,0
batFB80,20260703,10,94,12145,-3.8490815364464392,5,arm_pink,-3.3061528868463563,-2.402909874902992,1.1583962127322187,45.49508617723896,22.672700755857747,0.3999024673210677,70.27500466140256,0,0,0
batFB80,20260703,10,95,12180,-3.8134101280239383,5,arm_pink,-3.2640039536914403,-2.287047568657362,1.1488931721382558,34.65709648866826,14.054142326620251,0.4226073232298674,62.7774514200116,0,0,0
batFB80,20260703,10,96,12237,-3.755926717691389,5,arm_pink,-3.190248819108122,-2.097804595686658,1.1278439061262493,32.39669048633446,15.771884704412336,0.4989855839291033,65.73468039845122,0,0,0
batFB80,20260703,10,97,12520,-3.4737817992261326,5,arm_pink,-2.689576279860277,-1.2614605783315804,1.2129478759765626,94.86531526548576,6.176011525120608,0.3817188592707219,149.3876367436468,0,0,0
batFB80,20260703,10,98,13113,-2.884127991348336,5,arm_pink,-2.8280716050869534,-0.34271165643741813,1.4926583117468908,-143.85675084755098,-18.38874596944802,-0.6183545720423372,-83.89540086727106,0,0,0
batFB80,20260703,10,99,13135,-2.8611764904392523,5,arm_pink,-2.864913869858581,-0.35464146802415164,1.4762976253979447,-143.7709204476447,-18.245480177183385,-0.6138234070433277,-84.40593960395947,0,0,0
batFB80,20260703,10,100,13191,-2.804273690117917,5,arm_pink,-2.9763135527435667,-0.40473402051506957,1.425881992870021,-141.44455090325124,-17.83251425823283,-0.5985100108420707,-83.98116765906332,0,0,0
batFB80,20260703,10,101,13715,-2.2759978748155265,5,arm_pink,-3.400703722530073,-1.7819848073136668,1.0354755005540124,-58.19187059430795,1.4219403573083134,-0.1966353779388056,-22.44833223207729,0,0,0
batFB80,20260703,10,102,13767,-2.2224633068305937,5,arm_pink,-3.379915306296488,-1.9608252600643092,1.0224838233494764,-56.333593385503825,1.6489408986263532,-0.19789828511822438,-23.36897962835721,0,0,0
batFB80,20260703,10,103,13798,-2.1911395324570493,5,arm_pink,-3.363496130932522,-2.0714329123996067,1.0230167157476513,-56.11039710671134,1.6152102561066184,-0.20526970166064928,-24.98176170550957,0,0,0
batFB80,20260703,10,104,13846,-2.143670430524221,5,arm_pink,-3.339168424152382,-2.234079653456901,1.0233966720928471,-54.17686341332952,1.5770394769723184,-0.20180801093017586,-26.019602391542975,0,0,0
batFB80,20260703,10,105,13873,-2.1153946606653395,5,arm_pink,-3.324766919589256,-2.3251217605424275,1.0320868144645066,-53.675597850865614,1.410697765767834,-0.20264689138287362,-27.332300545282493,0,0,0
batFB80,20260703,10,106,13925,-2.063902013916059,5,arm_pink,-3.30060848638256,-2.495939629196595,1.0461871308304034,-50.93305078067876,1.1585748567454175,-0.1877752266073276,-28.396764666413503,0,0,0
batFB80,20260703,10,107,13958,-2.038661868778282,5,arm_pink,-3.282233412226978,-2.605346082590213,1.0613649395012406,,,,,0,0,0
batFB80,20260703,10,108,14006,-1.9851733435236925,5,arm_pink,-3.259992138249848,-2.7526118161603597,1.0894188262420834,-49.038010648764754,0.8073960729167974,-0.16165634494439118,-33.20266420908246,0,0,0
batFB80,20260703,10,109,14036,-1.9548949995259586,5,arm_pink,-3.24667514792597,-2.8487233280256055,1.1072204816270654,-48.27103718548756,0.7471919549523696,-0.14228755311557562,-35.324086823398375,0,0,0
batFB80,20260703,10,110,14083,-1.9074825271297808,5,arm_pink,-3.22812625105013,-2.9868649729341223,1.1412973713230732,-46.383510178876435,-1.091663921214082,-0.1010681862677113,-37.931921020147485,0,0,0
batFB80,20260703,10,111,14108,-1.881255790145807,5,arm_pink,-3.219410259623614,-3.062344872061292,1.1607647827813374,-44.78123913613815,-1.9601099566220954,-0.07199640730514412,-38.94825042329731,0,0,0
batFB80,20260703,10,112,14161,-1.8278087292792558,5,arm_pink,-3.200982033331576,-3.2122077014129276,1.2008015359133324,-42.78008877690237,-2.430003775707224,-0.005188393208003239,-42.387003863855114,0,0,0
batFB80,20260703,10,113,14224,-1.764292813587314,5,arm_pink,-3.1752943837788496,-3.385683986863121,1.2497972354735967,-39.51822912758249,-4.522293824772485,0.08817244248889389,45.66548345260503,0,0,0
batFB80,20260703,10,114,14253,-1.7340775374110324,5,arm_pink,-3.1587209941333394,-3.4547269123697726,1.2755118378632297,-37.51920986968541,-5.422424341563105,0.12790507065511203,46.32922084212112,0,0,0
batFB80,20260703,10,115,14306,-1.6816793096560467,5,arm_pink,-3.1255330030978925,-3.588137122998587,1.314000578488103,-35.583297261934185,-6.782235230476615,0.21234217912663966,49.53724509106425,0,0,0
batFB80,20260703,10,116,14329,-1.6575162259425638,5,arm_pink,-3.1020744991531997,-3.6385543615123126,1.3321817852898534,-34.22404773034897,-7.563989890854926,0.24647757414347116,50.238695857921584,0,0,0
batFB80,20260703,10,117,14387,-1.5991300225964544,5,arm_pink,-3.0407831364755924,-3.760392746022886,1.3672930712397604,-32.40523860951989,-9.181098324068158,0.3385357228243857,53.47199507952243,0,0,0
batFB80,20260703,10,118,14460,-1.5267005276831707,5,arm_pink,-2.9442174272223087,-3.893766539814591,1.3964742128097252,-29.038073541778143,-10.694289427667913,0.4499022413199073,56.13648716402179,0,0,0
batFB80,20260703,10,119,14491,-1.495538371054734,5,arm_pink,-2.8924942916421346,-3.9413972782496884,1.4047416159658448,-29.114157257250636,-11.947589414644646,0.507679379344361,58.739765682486976,0,0,0
batFB80,20260703,10,120,14552,-1.431209680053202,5,arm_pink,-2.793019014565007,-4.031403265181922,1.4073473709080933,-27.78602708773806,-12.48102542165857,0.6114855094035712,62.2537529090869,0,0,0
batFB80,20260703,10,121,14627,-1.3578741701521069,5,arm_pink,-2.6506245767847134,-4.12289923316254,1.397717880173846,-26.509425955812986,-13.891273293521998,0.7477469440748825,66.97358596035934,0,0,0
batFB80,20260703,10,122,14652,-1.3327712367468145,5,arm_pink,-2.5956935567530635,-4.147421432310377,1.3903827378512128,-26.01457066061664,-14.00969040408722,0.7966887150782377,68.56443256446838,0,0,0
batFB80,20260703,10,123,14708,-1.2765583111192482,5,arm_pink,-2.475172904536895,-4.193700219197122,1.3720387982633093,-26.82836826066248,-15.647721721915936,0.9098851139051181,73.82849253825998,0,0,0
batFB80,20260703,10,124,14780,-1.203315562595244,5,arm_pink,-2.3060439889533138,-4.2349169986559945,1.339396303929068,-29.93698970384039,-16.310894897705275,1.0596097605225345,82.79900412218228,0,0,0
batFB80,20260703,10,125,14860,-1.1230834179458211,3,past_y,-2.1013344328697623,-4.2581189624286315,1.2942133709369288,-8.082039739921292,6.462645883978445,1.1126011745270226,67.63825088495301,0,0,1
batFB80,20260703,10,126,14891,-1.0920029040163153,3,past_y,-2.0148278469871497,-4.259865371784192,1.2738904035272602,-13.76843555049168,-5.58698392739184,1.219441226901528,76.03181455310448,0,0,1
batFB80,20260703,10,127,14948,-1.0338539300536311,3,past_y,-1.8597051724808442,-4.2592269870449915,1.2391202750516834,-15.469437993224549,-5.116140274201761,1.3319551277415296,82.42624335683361,0,0,1
batFB80,20260703,10,128,15023,-0.9616718522128163,3,past_y,-1.6428163610383097,-4.245461283222623,1.1898521104455164,26.097878235816996,5.392747078380068,1.0581799362710034,46.98084730329293,0,0,1
batFB80,20260703,10,129,15057,-0.9275982422953045,3,past_y,-1.5404816366187295,-4.23047175814111,1.171666534517047,30.02820903932156,6.481783415527001,1.0681779499112183,45.756738729687044,0,0,1
batFB80,20260703,10,130,15119,-0.8644512425923847,3,past_y,-1.3558999199168968,-4.201850167791417,1.1336015263439605,25.776871404237223,7.43149333352386,1.267882531070605,54.58777152253852,0,0,1
batFB80,20260703,10,131,15188,-0.7942823481488857,3,past_y,-1.1404656838026441,-4.159816896769696,1.0891346821493548,27.663363068919466,7.754931772209292,1.362241208668072,57.60623693469418,0,0,1
batFB80,20260703,10,132,15264,-0.7180983147185548,3,past_y,-0.8975986412938612,-4.099752995365223,1.0479953398857542,28.78688996012743,9.44749171795271,1.4596098505378612,61.580062181522806,0,0,1
batFB80,20260703,10,133,15301,-0.6820144245224368,3,past_y,-0.7825907051124824,-4.066678245510935,1.03636390415013,29.223041212882695,9.624912497947951,1.498860214842475,63.454714521171795,0,0,1
batFB80,20260703,10,134,15374,-0.6068191409458633,3,past_y,-0.5454829331376725,-3.9951006392275787,0.9976938857451586,31.360304586077213,11.22002096527401,1.54712643309327,66.0518701022556,0,0,1
batFB80,20260703,10,135,15410,-0.5737403924251606,3,past_y,-0.42770171133923096,-3.9523105766008637,0.9856949366282761,29.316993511033715,12.346266327812069,1.599357747466954,70.5030321768498,0,0,1
batFB80,20260703,10,136,15479,-0.5085720728061816,3,past_y,-0.20335746211685835,-3.865008054106915,0.9589242233988682,31.067955529825888,13.624857103276605,1.6194925479512916,73.76818983168295,0,0,1
batFB80,20260703,10,137,15552,-0.43439199573818166,3,past_y,0.03427967195414246,-3.7562807136732737,0.9321459286679941,50.94936873187116,10.861806225893151,1.4296324947255625,60.60488350627047,0,0,1
batFB80,20260703,10,138,15584,-0.40233551368219794,3,past_y,0.13613767439963304,-3.698286582021105,0.9248750029577404,58.78649555812416,11.894720032213886,1.3371401316857257,56.53586676536406,0,0,1
batFB80,20260703,10,139,15645,-0.3402165058546745,3,past_y,0.3232373734010578,-3.584697117810241,0.9138401161549095,58.34040443095036,11.917940514219355,1.3302970480417495,67.5147357839052,0,0,1
batFB80,20260703,10,140,15722,-0.26311087576195163,4,arm_purple,0.5494377867353123,-3.4184440486123364,0.9022110105966022,56.31412335249116,13.918092056409318,0.7835703246853949,96.42332312856664,0,0,0
batFB80,20260703,10,141,15754,-0.2300841262735736,4,arm_purple,0.6390893030412637,-3.3414824911851584,0.8988485523232459,56.866517965096335,14.901033568763406,0.3747056153352266,109.30461004555747,0,0,0
batFB80,20260703,10,142,15810,-0.17403940447886665,4,arm_purple,0.7852639305309906,-3.2062290574866386,0.9027715767728227,57.665051924933366,15.75783549373125,-0.030598018601261323,-123.70295077444007,0,0,0
batFB80,20260703,10,143,15884,-0.09799880154501764,4,arm_purple,0.9693619566276757,-3.0159156699051803,0.9084433101276181,59.79444825788515,16.782374494088163,-0.20606382128636025,-131.8682336253422,0,0,0
batFB80,20260703,10,144,15912,-0.07099362777894634,4,arm_purple,1.0359512682326932,-2.9386835671367724,0.9145960674601217,62.057230392313016,31.385606558175425,-0.24057664829197078,-132.28599799051398,0,0,0
batFB80,20260706,3,0,125,-15.876662048497824,1,approach,-0.9367674185138135,1.3751843566431963,1.221205544421837,-96.51775057632115,-1.2744736402430101,-0.06422003251213604,-6.75834908763818,1,1,0
batFB80,20260706,3,1,139,-15.872662133082406,1,approach,-0.9368814476931284,1.3754651209064757,1.2215278631039048,,,,,1,1,0
batFB80,20260706,3,2,518,-15.482657467309204,1,approach,-0.9347070471109663,1.3736137185494228,1.2193016421938607,-40.54492425372079,4.765428987973662,0.4134676426139285,49.23817663210124,1,1,0
batFB80,20260706,3,3,844,-15.155659204581287,1,approach,-0.9354701528191782,1.3736155587088335,1.219255830012256,-96.55129285925878,-1.2345081030285927,-0.06441686950007841,-6.776995367752619,1,1,0
batFB80,20260706,3,4,992,-15.014659337615745,1,approach,-0.935580606957612,1.3748459369528092,1.2206104078729314,-96.51736721960381,-1.261361908850995,-0.06409157205209437,-6.7442924078484054,1,1,0
batFB80,20260706,3,5,1545,-14.02065992964136,1,approach,-0.9346302839563715,1.373547857829793,1.2192444799114104,-96.54614325540514,-1.2333602031096818,-0.06427746788877886,-6.762159427688459,1,1,0
batFB80,20260706,3,6,1980,-13.757663807415907,1,approach,-0.9358974992966468,1.3744615572723953,1.2202032652478647,-96.53092226175744,-1.253684733854316,-0.06425945473676331,-6.761518766405686,1,1,0
batFB80,20260706,3,7,2242,-13.316667904338058,1,approach,-0.9373110595064915,1.37558918893289,1.2218316399330176,-129.51084129974464,-2.2874729377448393,-0.3489743466125592,-39.75769116384953,1,1,0
batFB80,20260706,3,8,2683,-13.04566342571249,1,approach,-0.9384076833121879,1.3740594083909061,1.2200727206398767,-91.56346585710428,-1.2539626869511735,-0.017364263606404418,-1.8230354377757294,1,1,0
batFB80,20260706,3,9,2955,-12.904663386029966,1,approach,-0.9369052311100423,1.3743260392901566,1.2202371145552453,-84.54324291711609,3.7444921563779836,0.04960528220259608,5.214530790785005,1,1,0
batFB80,20260706,3,10,3095,-12.673668825120487,1,approach,-0.9372337555841492,1.3752220468655683,1.221198781867026,-133.52060353742496,-2.2748578309539593,-0.3774748857670569,-43.766578597927946,1,1,0
batFB80,20260706,3,11,3326,-12.547673738325166,1,approach,-0.9391144671691021,1.3747803865848838,1.2212945525093568,-131.5489719814156,-2.2789570727433537,-0.3638782191364833,-41.81665892100759,1,1,0
batFB80,20260706,3,12,3452,-12.23467590126029,1,approach,-0.9406169950311432,1.3744279384517397,1.2207816532112519,-129.57165992018102,-2.270496554578996,-0.34977823016749765,-39.85669528449188,1,1,0
batFB80,20260706,3,13,3765,-11.947670710969135,1,approach,-0.9411781479842806,1.373715831179942,1.220324871250392,-129.5966261589559,-2.2621472485641463,-0.3500581329409106,-39.88817252042574,1,1,0
batFB80,20260706,3,14,4053,-11.75266395225543,1,approach,-0.9393024270588481,1.3735014642741328,1.2199906436931094,-39.58684763751258,3.7465771458911385,0.4190519719959788,50.143233768078716,1,1,0
batFB80,20260706,3,15,4248,-11.619656235167849,1,approach,-0.9365337545795693,1.3718709324363556,1.2204134519195493,-39.609673139667045,3.740994717065842,0.4192469248026103,50.15227756691942,1,1,0
batFB80,20260706,3,16,4381,-10.982655839692631,1,approach,-0.9344005948983911,1.373693504220347,1.2205123505502395,-96.54008848222512,-1.2582817913295627,-0.06419319635955723,-6.7534491046319545,1,1,0
batFB80,20260706,3,17,4517,-10.899654786948862,1,approach,-0.9327626231435401,1.3740909479842867,1.2202492147731943,-96.51508507872857,-1.2511566567159398,-0.06377275107066038,-6.709535432598329,1,1,0
batFB80,20260706,3,18,4731,-10.803659558562824,1,approach,-0.9327935317362157,1.3737007939627524,1.2193416441416225,-96.52638208106353,-1.2332261380329526,-0.06388815582157115,-6.7212030063356565,1,1,0
batFB80,20260706,3,19,4842,-10.715648475067573,1,approach,-0.933857572582775,1.3742168458352508,1.2197008898971746,-96.52071136761748,-1.2414622634055452,-0.06394371561900847,-6.72778756152843,1,1,0
batFB80,20260706,3,20,4930,-10.623635516196165,1,approach,-0.9357001732147144,1.3705261078090551,1.21432050148526,-96.64069938314837,-1.137101997945028,-0.0653295989892394,-6.8691858356856415,1,1,0
batFB80,20260706,3,21,5017,-10.538635368298953,1,approach,-0.9331977133076326,1.3699158295258627,1.2166121557016651,-96.63680843420904,-1.1800483818010923,-0.06502781530858015,-6.836431545444185,1,1,0
batFB80,20260706,3,22,5101,-10.45164618845903,1,approach,-0.932024258250703,1.3662931662074866,1.2122510759687175,-96.72918182681049,-1.092680430282554,-0.06582331643671024,-6.91538276274423,1,1,0
batFB80,20260706,3,23,5197,-10.342640516672521,1,approach,-0.9336239099678474,1.3657233969248337,1.2124425975122375,-39.758847482801166,3.9017225797649444,0.4190595012427881,50.036450762571604,1,1,0
batFB80,20260706,3,24,5284,-10.208632753591388,1,approach,-0.9294615862339608,1.365952343325562,1.2157514481762801,-39.7170799647976,3.84048832800642,0.41959266562607206,50.12631343157753,1,1,0
batFB80,20260706,3,25,5376,-10.010637046730633,1,approach,-0.9257884730624711,1.3640726108329775,1.214240182741741,-96.738919584294,-1.1258557387487027,-0.06526327838954638,-6.853130895158415,1,1,0
batFB80,20260706,3,26,5462,-9.860644097964522,1,approach,-0.925118529274499,1.3624019598630315,1.2112238885774964,-96.78020954851632,-1.0655817217722099,-0.06560367232222364,-6.8867112030101225,1,1,0
batFB80,20260706,3,27,5549,-9.74165352421192,1,approach,-0.9284659632353275,1.361616412486554,1.211257759674868,-96.83072128655903,-1.0698960695671969,-0.06645984857545573,-6.975941854819013,1,1,0
batFB80,20260706,3,28,5657,-9.627659720665335,1,approach,-0.9265911637521229,1.362268333812536,1.2124702504995217,-96.79645295995692,-1.0918795703731465,-0.0659207715305622,-6.919981989572165,1,1,0
batFB80,20260706,3,29,5791,-9.50666003443231,1,approach,-0.9237406783608443,1.3608862257772962,1.2108913973036637,-120.81109709696122,-1.057770211153847,-0.28107045802332986,-30.901695450289395,1,1,0
batFB80,20260706,3,30,5990,-9.397663371651337,1,approach,-0.9249526818842067,1.3546079118427365,1.2105452276205497,-126.99753489055799,-2.053107000121442,-0.3305662205184987,-37.1022697743706,1,1,0
batFB80,20260706,3,31,6140,-9.275663792240922,1,approach,-0.9271834966954038,1.3532993039067929,1.2130890707064292,-97.05338188338793,-1.106142837577851,-0.06854666104774043,-7.1839749107936655,1,1,0
batFB80,20260706,3,32,6259,-9.029666061552364,1,approach,-0.9305991014688436,1.3531010921412665,1.2142599377100174,-97.0883856358593,-1.1330922911169525,-0.06925683565578145,-7.258537529367715,1,1,0
batFB80,20260706,3,33,6373,-8.82166246337752,1,approach,-0.9324796996924232,1.353719551337769,1.215260774184362,-97.08725169383567,-1.1549294333967242,-0.06944369161397712,-7.279159651038157,1,1,0
batFB80,20260706,3,34,6494,-8.609651594583346,1,approach,-0.9328640151009704,1.3551780929131159,1.2171563175539735,-96.04954744475674,-1.1928202078397836,-0.059610598031464845,-6.2458523978692995,1,1,0
batFB80,20260706,3,35,6603,-8.49464426271582,1,approach,-0.9341213034436049,1.355055844169879,1.217092433224648,-96.0638436369924,-1.192949841987169,-0.05988626275071385,-6.274707592145603,1,1,0
batFB80,20260706,3,36,6725,-8.334643351524983,1,approach,-0.9340124902010137,1.3548362231061772,1.2166731248756102,-96.06908518950293,-1.1845223496657704,-0.059926864136342295,-6.278698028934343,1,1,0
batFB80,20260706,3,37,6970,-8.206642966697927,1,approach,-0.9346494244924568,1.353836008555533,1.2157793556483112,-96.10274741037973,-1.1675887716594322,-0.060329459612804226,-6.319773980632988,1,1,0
batFB80,20260706,3,38,7179,-8.076641994789531,1,approach,-0.9331909670816028,1.3534783863748538,1.2150251042491536,-96.1001843470205,-1.1510506312101785,-0.06014913944742173,-6.300337028343051,1,1,0
batFB80,20260706,3,39,7391,-7.914643628912453,1,approach,-0.9295289321286436,1.3540855946996682,1.2164184974811176,-40.05150508902342,3.8253272080341736,0.4185340740918298,49.79076472689917,1,1,0
batFB80,20260706,3,40,7506,-7.799647027460192,1,approach,-0.9272292973490479,1.354703147884635,1.2163102767380605,-97.01439191300028,-1.169923025001304,-0.06816193879829946,-7.145481292322074,1,1,0
batFB80,20260706,3,41,7665,-7.6826534345803985,1,approach,-0.9269018487567614,1.3548781202727054,1.2164495764819223,-97.00667149165331,-1.1723044518620565,-0.06805027514331097,-7.133965890940544,1,1,0
batFB80,20260706,3,42,7793,-7.5006575699592215,1,approach,-0.926935478596254,1.355042954468676,1.2165609578248169,-97.00233504139338,-1.1745263540712447,-0.06801051433844296,-7.130014870819252,1,1,0
batFB80,20260706,3,43,7924,-7.342657856493257,1,approach,-0.9267433224577054,1.3553575619823364,1.2170155836497036,-96.99185911338414,-1.183290559102915,-0.06788562223926053,-7.117307203696555,1,1,0
batFB80,20260706,3,44,8085,-7.124664549808095,1,approach,-0.9270360146215884,1.3547229622995018,1.2164628270951803,-121.01217647334461,-1.172737359535527,-0.28338133119042863,-31.141027751636727,1,1,0
